Species,Ref,Median.Latitude,Median.Longitude,Capture.Year,Julian.Median,Julian.Range,N.sample,Length.mm.TL,p.Water,p.Protein,p.Lipid,p.Ash,EnergyDensity.kJ/g,L_calc,EDtype
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,73,1,1,87.65,75.78097578,18.32116532,3.35029835,2.547560548,4.577834679,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",33,-79,1994,27,1,1,75.71,74.41037736,19.43867925,2.996462264,3.154481132,4.637694576,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,65.08,74.17624521,19.87662835,2.851340996,3.095785441,4.658616858,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,66.6,74.07407407,19.21355398,3.356185973,3.356185973,4.738993696,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",33,-79,1994,27,1,1,80.55,74.48876969,18.34663091,3.783104257,3.381495139,4.752460275,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,72.79,74.97039107,18.1399175,4.108494116,2.781197309,4.843543503,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,73.05,74.16893733,19.31498638,3.898092643,2.617983651,4.970017984,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,70.72,73.50071928,19.30063658,4.281911951,2.916732188,5.118304708,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,69.08,73.94458175,18.93624289,4.484899632,2.634275725,5.13321679,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,83.64,72.92379409,19.31767039,4.314688308,3.443847215,5.134217834,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,85.76,73.27278625,18.81057412,4.693804736,3.222834901,5.192947455,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,73.51,72.92397661,20.08654971,4.156140351,2.833333333,5.208769006,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,84.46,73.0820996,18.8243607,4.877860027,3.215679677,5.267735195,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,78.83,73.48967442,18.90391023,4.905978323,2.700437023,5.292945502,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,92.31,73.18135246,18.67085041,5.081967213,3.065829918,5.320624488,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,71.83,72.58662406,19.32942143,5.10577647,2.978178036,5.447207167,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,102.66,72.23595903,19.1508301,5.373719534,3.239491346,5.520719535,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,77.98,72.69595177,19.15417743,5.433247201,2.7166236,5.544709733,0,LipPro
Menidia menidia,"Schultz, E.T. & Conover, D.O. (1997) Latitudinal differences in somatic energy storage_: adaptive responses to seasonality in an estuarine fish ( Atherinidae_: Menidia menidia ). Oecologia, 516_529.",41,-71,1994,5,1,1,90.48,71.16000197,18.41916764,7.317267926,3.103562462,6.154298135,0,LipPro
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,316.0184314,74,,,18.5,5.0208,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,283.4608594,74,,,16.9,5.0208,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,316.5564429,74,,,15.8,5.0208,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,361.9701037,76,,,14.2,5.0208,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,292.0303393,75,,,17.6,5.4392,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,330.673264,75,,,21.6,5.4392,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,366.3222299,74,,,16.9,5.8576,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,335.3102506,72,,,14.3,5.8576,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,313.4088678,73,,,13.7,5.8576,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,312.7860361,71,,,12.1,6.276,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,329.3936965,72,,,14.3,6.276,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,338.7018137,70,,,13,6.6944,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,341.566358,70,,,14.7,6.6944,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,336.7321029,70,,,13.7,6.6944,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,319.0774128,69,,,15.2,6.6944,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,317.4844847,70,,,12.3,6.6944,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",56,-169,1984,187,1,1,377.7328505,69,,,12.6,7.1128,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,347.5029124,69,,,13.5,7.1128,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,345.1897651,70,,,13.3,7.1128,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,355.9723956,69,,,12.9,7.5312,1,paper
Morone saxatilis,"Perez, M. a. (1994) Calorimetry measurements of energy value of some Alaskan fishes and squids. NOAA Technical Memorandum, NMFS-AFSC-, 32.",54,-160,1984,54,1,1,342.5101111,68,,,14.7,7.5312,1,paper
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,280,1,1,112.71,76.67336972,13.14277506,0.660729675,9.523125539,2.599080723,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,90,1,1,97.44,80.31309999,14.88701817,0.79751883,4.002363019,2.963314134,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,280,1,1,65.28,79.48717949,15.11266511,0.777000777,4.623154623,2.995415695,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,280,1,1,109.29,79.49898136,15.68776881,0.580245982,4.233003848,3.020459519,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,71,1,1,100.16,79.43214237,15.97609021,0.461893764,4.129873658,3.025268307,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,309,1,1,78.45,79.2364735,15.60010986,0.686624554,4.47679209,3.046663005,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",40,-74,1993,355,1,1,80.76,80.60323688,14.49239823,1.201569397,3.702795488,3.051863658,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,280,1,1,95.34,79.53178969,15.68376615,0.665216835,4.119227325,3.053140591,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,68.45,79.95152355,15.82409972,0.623268698,3.601108033,3.061634348,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,72.78,79.71294507,15.84322385,0.634833011,3.808998068,3.069583219,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,66.74,79.43420216,16.05212969,0.540368722,3.973299428,3.069643993,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",40,-74,1993,90,1,1,76,79.58656331,15.27777778,0.936692506,4.198966408,3.0875646,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,71,1,1,99.66,79.03619309,15.61764706,0.831453971,4.514705882,3.106702587,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",40,-74,1993,71,1,1,84.03,79.61419358,15.80534022,0.747563523,3.83290267,3.107143024,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,64.35,79.83485441,16.03650587,0.651890482,3.476749239,3.110691004,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,87.69,78.92681516,16.11223604,0.621926526,4.339022274,3.11239514,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,66.13,79.54464603,16.25755959,0.569192458,3.628601921,3.117538243,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",40,-74,1993,71,1,1,86.59,78.8438518,16.0658656,0.662156208,4.428126391,3.119951467,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,280,1,1,88.84,78.93359503,15.84887144,0.768727511,4.448806019,3.123209028,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,66.96,79.15567282,16.09498681,0.678477196,4.070863174,3.13154919,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,69.6,79.31873479,15.9888773,0.764685436,3.927702468,3.146541536,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,71,1,1,107.14,78.5893447,16.20396601,0.708105722,4.498583569,3.162591499,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,74.26,78.94992708,16.16431697,0.729217307,4.156538649,3.163830822,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,251,1,1,64.94,78.65975269,16.47387316,0.638213004,4.228161149,3.183167133,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,280,1,1,69.46,79.14086687,16.17647059,0.773993808,3.908668731,3.183591332,0,LipPro
Morone saxatilis,"Hurst, T. & Conover, D. (2003) Seasonal and interannual variation in the allometry of energy allocation in juvenile striped bass. Ecology, 84, 3360_3369.",41,-74,1993,7,1,1,114.66,79.24022699,15.93631778,0.890605296,3.932849937,3.186672446,0,LipPro
